TMP_ID,TEMP_MAX,TEMP_MIN,TEMP_PROMEDIO,SENS_TERM_MAX,SENS_TERM_MIN,SENS_TERM_PROMEDIO,PUNTO_ROCIO,HUMEDAD,PRECIPITACION,PROB_PRECIPITACION,COBERTURA_PRECIPITACION,TIPO_PRECIPITACION,NIEVE,PROFUNDIDAD_NIEVE,RAFAGA_VIENTO,VELOCIDAD_VIENTO,DIRECCION_VIENTO,PRESION,COBERTURA_NUBOSA,VISIBILIDAD,RADIACION_SOLAR,ENERGIA_SOLAR,INDICE_UV,AMANECER,OCASO,FASE_LUNAR,CONDICIONES,DESCRIPCION,ICONO,ESTACIONES,RIESGO_SEVERO,PAIS_ID,ESTADO_ID,ID_REFERENCIA
20240519,33.7,27.1,29.9,40.7,30.5,35.7,24.8,74.6,0.092,100,4.17,rain,0,0,33.5,27.3,102.4,1015.1,34.7,15.3,270.1,23.1,10,05:49:26,18:52:45,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240520,32.8,27.2,29.8,40.3,30.4,35.0,24.2,72.2,0.288,100,4.17,rain,0,0,36.0,29.3,101.9,1014.1,40.8,15.2,285.7,24.7,10,05:49:11,18:53:07,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240521,34.2,27.2,30.2,39.5,30.4,34.4,23.3,67.6,0.0,0,0.0,,0,0,36.0,28.2,106.0,1014.0,45.6,16.0,269.4,23.3,10,05:48:56,18:53:30,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240522,30.0,25.6,28.1,38.2,25.6,32.6,25.1,83.6,18.032,100,33.33,rain,0,0,37.1,23.3,106.4,1015.1,81.9,14.5,167.0,14.4,10,05:48:42,18:53:53,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240523,33.7,25.0,29.0,39.5,25.0,32.7,24.3,77.1,32.92,100,37.5,rain,0,0,36.0,25.6,115.0,1014.8,66.8,14.7,290.3,25.3,10,05:48:30,18:54:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240524,32.7,26.7,29.8,40.3,26.7,35.0,24.3,72.4,0.0,0,0.0,rain,0,0,35.3,22.9,126.5,1013.8,63.4,15.9,254.8,21.9,10,05:48:18,18:54:39,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240525,32.7,27.2,29.7,41.1,31.1,35.4,24.8,75.3,0.0,0,0.0,rain,0,0,32.4,27.9,82.5,1013.9,57.0,15.5,249.2,21.6,10,05:48:08,18:55:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240526,32.2,27.8,29.8,41.1,31.9,36.1,25.3,77.3,0.0,0,0.0,,0,0,40.8,29.5,83.5,1014.8,60.7,15.9,240.1,20.7,10,05:47:58,18:55:24,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240527,32.8,27.2,29.4,42.1,30.6,35.9,25.8,81.1,27.361,100,29.17,rain,0,0,36.4,31.7,88.7,1015.7,76.1,15.5,257.8,22.3,10,05:47:49,18:55:47,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240528,31.7,27.2,29.1,40.4,31.5,35.4,25.8,82.5,1.883,100,25.0,rain,0,0,31.7,24.1,88.3,1016.9,72.3,14.4,240.9,20.7,10,05:47:42,18:56:09,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240529,31.7,26.6,29.1,41.2,26.6,34.6,25.6,82.4,10.323,100,37.5,rain,0,0,44.6,30.9,84.9,1017.2,73.1,16.0,258.3,22.2,10,05:47:35,18:56:32,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240530,31.7,26.7,28.9,39.6,30.0,34.6,25.3,81.4,5.363,100,33.33,rain,0,0,42.0,28.2,92.6,1016.0,53.9,15.9,261.1,22.6,10,05:47:30,18:56:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240531,34.2,27.2,30.5,39.3,30.7,35.5,24.1,70.2,0.012,100,8.33,rain,0,0,33.5,26.5,119.1,1015.7,35.2,14.7,28.5,2.5,2,05:47:25,18:57:16,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240601,33.2,27.2,29.9,42.0,30.7,35.8,24.8,74.6,0.0,0,0.0,,0,0,42.5,32.9,82.5,1015.3,45.8,14.7,145.8,12.5,10,05:47:22,18:57:38,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240602,31.0,25.1,28.1,39.2,25.1,32.5,25.3,84.9,29.106,100,50.0,rain,0,0,36.0,24.6,102.0,1015.1,73.8,14.5,116.2,10.0,9,05:47:19,18:58:00,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240603,32.8,26.7,28.7,40.3,29.9,33.9,25.3,82.4,7.698,100,12.5,rain,0,0,32.4,22.2,115.4,1013.6,66.9,15.9,159.1,13.8,10,05:47:17,18:58:21,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240604,33.7,27.8,30.7,42.0,32.4,37.0,25.0,72.6,0.1,100,8.33,rain,0,0,36.1,23.7,144.7,1013.5,59.1,15.4,219.9,18.9,10,05:47:17,18:58:43,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240605,33.7,27.2,29.6,41.7,30.6,35.3,25.1,77.4,0.37,100,20.83,rain,0,0,50.0,32.6,116.7,1013.7,68.1,15.8,197.1,17.2,10,05:47:17,18:59:03,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240606,31.6,25.6,28.7,41.1,25.6,33.6,24.8,79.5,1.626,100,20.83,rain,0,0,37.1,25.3,105.7,1014.5,69.2,15.9,229.6,19.8,8,05:47:18,18:59:24,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240607,33.8,27.2,30.4,40.2,30.1,35.3,23.8,68.7,0.265,100,4.17,rain,0,0,35.6,23.6,142.7,1015.8,31.7,15.9,247.3,21.4,10,05:47:20,18:59:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240608,35.0,27.2,30.7,41.1,30.6,36.0,24.2,69.8,0.78,100,8.33,rain,0,0,32.8,24.3,115.4,1017.0,39.3,15.3,298.2,25.9,10,05:47:23,19:00:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20240609,33.3,27.9,30.1,42.1,32.0,36.6,25.3,75.7,0.012,100,4.17,rain,0,0,42.5,29.1,85.3,1016.3,47.8,15.8,248.4,21.5,10,05:47:27,19:00:24,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20240610,33.3,27.3,30.0,42.8,30.3,36.5,25.2,75.5,0.48,100,4.17,rain,0,0,47.4,34.3,88.3,1015.5,53.0,15.7,260.8,22.6,10,05:47:32,19:00:43,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",75,8,51,1
20240611,32.9,27.9,30.1,42.1,31.6,36.3,25.0,74.8,0.159,100,4.17,rain,0,0,40.0,31.8,87.0,1016.6,52.4,15.8,253.1,21.7,10,05:47:37,19:01:01,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",75,8,51,1
20240612,32.9,27.3,29.8,41.3,30.8,35.7,25.1,76.4,0.0,0,0.0,rain,0,0,50.0,31.2,81.3,1016.8,33.3,16.0,322.5,27.6,10,05:47:44,19:01:19,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20240613,32.2,27.9,29.8,41.1,32.5,36.0,25.2,76.6,1.088,100,25.0,rain,0,0,52.6,32.6,71.9,1015.7,55.0,15.9,265.9,23.1,10,05:47:51,19:01:37,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",60,8,51,1
20240614,31.7,27.8,29.6,38.9,31.5,34.9,24.5,74.1,0.3,100,12.5,rain,0,0,29.7,25.5,65.5,1014.5,52.1,16.0,250.0,21.6,10,05:47:59,19:01:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,TJNR,78535011630",30,8,51,1
20240615,34.3,27.2,30.3,40.8,30.7,35.6,24.2,70.6,0.366,100,16.67,rain,0,0,32.4,21.0,107.3,1015.0,39.1,16.0,286.2,24.6,10,05:48:08,19:02:10,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,C8822,TJSJ,F4325,TJNR,78535011630",30,8,51,1
20240616,32.8,27.2,29.0,40.3,30.0,33.6,24.0,74.7,0.346,100,16.67,rain,0,0,25.2,18.7,129.9,1015.0,39.9,15.9,210.8,18.4,9,05:48:17,19:02:26,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240617,32.2,26.7,28.6,39.7,29.0,33.1,24.3,77.9,14.355,100,20.83,rain,0,0,25.2,18.8,92.2,1013.3,57.7,15.6,214.4,18.4,10,05:48:28,19:02:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240618,34.3,26.7,29.9,40.4,29.4,34.7,24.2,72.4,0.927,100,20.83,rain,0,0,28.8,22.5,129.8,1012.6,63.3,15.9,269.6,23.5,9,05:48:39,19:02:56,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240619,33.8,27.2,29.6,39.6,30.4,34.7,24.3,73.8,2.947,100,20.83,rain,0,0,50.0,27.1,96.5,1014.0,73.3,15.8,278.8,24.2,10,05:48:51,19:03:10,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240620,32.2,27.9,29.5,39.5,32.5,35.2,24.9,76.7,0.591,100,12.5,rain,0,0,38.9,29.3,87.9,1015.6,57.4,15.9,188.2,16.2,10,05:49:03,19:03:24,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240621,32.2,26.8,29.4,39.4,29.8,34.6,24.6,76.0,1.756,100,16.67,rain,0,0,47.9,29.7,85.4,1015.6,44.9,15.9,95.6,8.2,8,05:49:16,19:03:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240622,32.2,27.2,29.3,39.4,30.7,34.4,24.6,76.0,2.28,100,16.67,rain,0,0,44.6,29.0,88.5,1015.2,54.3,15.9,210.6,18.3,10,05:49:30,19:03:48,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240623,31.1,27.2,28.7,38.9,30.4,34.2,25.1,80.6,2.907,100,37.5,rain,0,0,33.5,27.4,94.4,1015.4,65.5,15.2,252.2,21.7,10,05:49:44,19:03:59,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240624,32.1,26.2,28.8,41.7,26.2,34.6,25.6,83.1,2.129,100,29.17,rain,0,0,47.9,32.6,97.1,1016.1,54.5,15.1,262.5,22.6,10,05:49:59,19:04:10,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240625,33.3,27.9,30.2,43.9,32.5,37.0,25.6,77.0,0.0,0,0.0,,0,0,45.9,31.5,92.3,1016.7,41.6,13.8,230.3,20.0,10,05:50:14,19:04:19,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,TJSJ,F4325,TJNR,78535011630,E7072",75,8,51,1
20240626,33.4,28.4,30.5,43.8,34.0,38.0,26.0,77.7,0.52,100,8.33,rain,0,0,42.1,32.8,86.4,1016.3,43.7,14.7,297.6,25.8,10,05:50:30,19:04:28,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240627,33.3,27.9,30.1,42.0,32.4,36.4,25.2,75.9,0.294,100,4.17,rain,0,0,47.9,31.1,80.9,1015.8,36.1,15.2,220.2,19.2,10,05:50:47,19:04:36,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240628,32.7,26.8,29.7,41.0,29.4,34.9,24.5,74.2,1.137,100,20.83,rain,0,0,40.7,30.8,81.6,1015.8,39.2,15.9,260.0,22.5,10,05:51:04,19:04:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240629,32.2,26.8,29.7,41.2,29.6,36.2,25.4,78.1,11.609,100,45.83,rain,0,0,43.9,32.1,82.3,1016.9,46.9,15.3,240.3,20.8,10,05:51:21,19:04:49,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240630,33.4,26.8,29.8,42.8,29.8,36.5,25.7,79.3,5.868,100,25.0,rain,0,0,51.0,33.0,81.9,1016.4,46.8,15.0,298.3,25.9,10,05:51:39,19:04:55,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240701,32.9,27.3,29.9,41.4,31.2,35.9,24.9,74.7,1.182,100,16.67,rain,0,0,49.8,33.0,81.1,1015.3,55.4,14.9,283.7,24.4,10,05:51:57,19:04:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240702,32.8,25.8,29.3,40.4,25.8,35.8,25.9,82.6,9.545,100,20.83,rain,0,0,73.8,31.6,92.6,1015.2,84.2,15.2,126.1,10.9,5,05:52:16,19:05:03,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240703,32.2,27.9,30.1,41.2,33.5,37.1,25.8,78.2,0.48,100,4.17,rain,0,0,47.4,33.0,77.8,1015.1,59.8,14.8,267.4,23.1,10,05:52:34,19:05:05,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240704,32.2,28.4,30.1,41.2,33.0,37.1,25.7,78.0,0.34,100,12.5,rain,0,0,40.7,29.1,82.5,1012.9,68.5,14.8,147.0,12.9,5,05:52:54,19:05:07,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240705,34.3,27.2,29.3,42.7,31.0,35.1,25.2,79.0,1.875,100,25.0,rain,0,0,48.0,38.0,127.9,1014.2,59.0,15.9,180.8,15.6,10,05:53:13,19:05:08,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240706,34.3,27.2,30.4,41.3,30.7,35.9,24.6,72.3,0.0,0,0.0,,0,0,44.6,27.2,107.0,1017.1,31.7,14.9,272.2,23.5,10,05:53:33,19:05:07,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240707,32.8,27.9,30.0,41.3,32.5,36.1,25.0,74.9,0.288,100,4.17,rain,0,0,44.7,28.9,81.6,1018.0,44.6,15.4,0.0,0.0,0,05:53:53,19:05:06,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,TJSJ,F4325,TJNR,E7072,78535011630",60,8,51,1
20240708,32.9,26.8,29.5,39.4,29.8,34.9,24.9,77.0,4.618,100,20.83,rain,0,0,53.6,40.2,86.4,1016.7,53.8,15.3,280.3,24.4,10,05:54:13,19:05:04,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240709,32.9,27.9,29.9,42.2,33.5,37.3,26.2,80.8,0.547,100,20.83,rain,0,0,44.6,29.2,78.6,1015.6,58.0,15.4,222.9,19.3,10,05:54:34,19:05:00,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240710,30.1,27.2,29.0,38.0,31.5,34.6,25.1,79.9,4.802,100,16.67,rain,0,0,29.2,18.4,82.1,1014.6,66.8,15.9,119.3,10.3,6,05:54:54,19:04:56,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240711,32.9,27.3,29.5,42.1,31.2,35.7,25.4,79.2,12.181,100,29.17,rain,0,0,47.9,33.0,82.6,1015.3,52.8,15.9,60.5,5.3,9,05:55:15,19:04:51,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,TJSJ,F4325,TJNR,E7072,78535011630",60,8,51,1
20240712,32.2,27.3,29.7,41.3,31.2,36.5,25.8,79.8,0.052,100,4.17,rain,0,0,46.6,32.7,81.9,1018.3,45.4,15.4,259.8,22.5,10,05:55:36,19:04:44,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240713,31.7,25.7,28.9,41.3,25.7,35.3,26.1,85.0,24.081,100,50.0,rain,0,0,44.6,31.1,81.1,1018.6,66.5,14.1,189.8,16.4,9,05:55:57,19:04:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240714,32.2,28.4,29.9,42.1,33.7,37.1,26.0,79.8,0.308,100,8.33,rain,0,0,38.9,27.3,71.9,1016.8,55.9,15.2,266.0,23.1,10,05:56:18,19:04:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240715,31.7,26.7,29.3,37.3,29.6,33.6,23.7,72.3,0.48,100,4.17,rain,0,0,35.3,22.1,74.0,1015.9,45.2,16.0,300.0,25.9,10,05:56:39,19:04:19,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20240716,32.9,26.7,29.5,41.4,26.7,34.5,24.2,73.6,1.244,100,25.0,rain,0,0,47.9,35.5,93.6,1016.2,46.9,15.9,241.6,20.7,10,05:57:00,19:04:08,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",30,8,51,1
20240717,33.3,27.9,30.1,42.8,32.5,37.0,25.6,77.5,2.208,100,8.33,rain,0,0,42.5,31.8,86.1,1017.3,47.8,15.9,268.5,23.2,10,05:57:21,19:03:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",75,8,51,1
20240718,32.9,27.9,29.8,41.4,33.5,37.0,26.1,80.6,1.734,100,16.67,rain,0,0,40.7,32.9,84.6,1017.4,57.3,15.2,299.9,25.9,10,05:57:42,19:03:44,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240719,30.0,26.2,28.0,37.0,26.2,32.9,25.3,85.3,8.716,100,54.17,rain,0,0,40.7,29.0,95.4,1017.5,68.6,15.1,76.1,6.7,6,05:58:03,19:03:30,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240720,33.3,27.9,29.9,42.7,33.0,36.9,25.8,79.3,0.48,100,4.17,rain,0,0,54.9,38.4,85.3,1018.0,59.8,13.8,252.4,21.8,10,05:58:24,19:03:16,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240721,32.2,28.4,29.9,39.6,32.9,35.8,24.9,75.4,0.48,100,4.17,rain,0,0,42.5,29.9,68.8,1016.7,58.4,15.1,268.6,23.3,10,05:58:45,19:03:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20240722,31.7,26.2,28.7,39.7,26.2,33.9,25.0,80.3,12.341,100,29.17,rain,0,0,44.5,33.3,89.2,1016.1,71.1,15.6,261.8,22.7,10,05:59:05,19:02:43,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240723,32.2,26.8,29.3,39.6,29.9,34.5,24.8,77.5,0.567,100,8.33,rain,0,0,40.8,28.6,83.2,1018.1,53.0,16.0,244.9,21.1,10,05:59:26,19:02:25,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240724,32.9,26.8,29.6,41.2,29.8,34.9,24.6,75.4,0.768,100,4.17,rain,0,0,48.0,33.2,80.3,1019.7,47.8,15.9,207.6,18.0,9,05:59:47,19:02:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630,E7072",60,8,51,1
20240725,32.2,27.3,29.8,41.2,31.6,36.9,26.1,81.1,2.214,100,12.5,rain,0,0,39.4,33.4,80.4,1019.0,51.8,13.7,259.6,22.5,10,06:00:07,19:01:46,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240726,32.9,28.4,30.4,43.0,34.6,38.3,26.3,79.2,2.016,100,8.33,rain,0,0,41.5,34.1,78.0,1017.2,50.8,12.7,249.8,21.6,10,06:00:27,19:01:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",100,8,51,1
20240727,32.2,28.4,30.1,40.4,32.9,36.7,25.4,76.1,0.288,100,4.17,rain,0,0,35.3,26.7,73.5,1016.9,33.6,13.7,266.0,22.9,10,06:00:47,19:01:03,0.75,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",75,8,51,1
20240728,32.2,26.2,29.2,40.4,26.2,34.4,24.8,77.7,12.576,100,16.67,rain,0,0,33.6,29.5,83.0,1017.0,52.5,15.8,262.8,22.7,10,06:01:07,19:00:40,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240729,32.2,26.8,29.4,41.1,29.7,35.1,24.9,77.0,5.935,100,29.17,rain,0,0,37.1,27.6,106.0,1017.3,53.9,15.7,264.1,22.9,10,06:01:27,19:00:16,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20240730,32.2,26.8,29.5,39.7,29.6,35.1,24.9,76.9,0.0,0,0.0,rain,0,0,36.9,23.5,78.1,1016.8,42.5,16.0,289.0,25.1,10,06:01:46,18:59:51,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
